machine_id,timestamp,T_internal_sensor,V_sensor,failure_mode,is_precursor_period,is_final_failure,T_internal_sequence
1,2025-01-08 03:00:00,40.9767824760133,15.0,1,0,0,"[41.31887808038694, 43.06401652295067, 44.06753960639293, 45.21272282935344, 44.85360435319238, 46.714976549901294, 47.03482239887299, 46.48874259080679, 46.24549966847315, 45.7219694979233, 44.5160226500152, 42.75428019221594, 40.30194518348228, 38.9854477514782, 38.79798289194997, 36.87404265129407, 34.87869925801175, 36.07401428724648, 35.4010252493771, 36.39278409606299, 38.03519807790094, 36.88753295262127, 37.81408161533122, 40.38644150630007, 41.34393985428106, 42.5174915855045, 44.654235312561006, 45.15074473431107, 46.7220561880716, 47.607089444318525, 46.84879744351311, 46.10760048491466, 45.9851461529095, 44.91882044516892, 43.98671588928061, 41.895544230592094, 41.39945650653088, 40.91597481470085, 38.63914122451841, 36.94558041079108, 37.005237540441065, 35.47447639341531, 35.93316038559694, 35.346662892833486, 37.06880954814835, 37.34764330338982, 38.56818435487115, 40.70671452042183]"
1,2025-01-08 04:00:00,41.51604787095805,15.0,1,0,0,"[41.34393985428106, 42.5174915855045, 44.654235312561006, 45.15074473431107, 46.7220561880716, 47.607089444318525, 46.84879744351311, 46.10760048491466, 45.9851461529095, 44.91882044516892, 43.98671588928061, 41.895544230592094, 41.39945650653088, 40.91597481470085, 38.63914122451841, 36.94558041079108, 37.005237540441065, 35.47447639341531, 35.93316038559694, 35.346662892833486, 37.06880954814835, 37.34764330338982, 38.56818435487115, 40.70671452042183, 40.9767824760133, 42.22643948881583, 44.52293693504776, 45.59551638493759, 46.99228219790731, 46.42599717971753, 48.64961268912936, 48.32610356141288, 46.6557593309158, 46.366202068317534, 44.02560038128922, 42.9692833177493, 41.49276875821671, 39.81205634077196, 37.93858059590876, 36.59784306047597, 35.42412473602671, 35.80445652183182, 35.17854399355818, 35.52243352163569, 37.08018444635552, 36.64897391056319, 37.70474608541756, 38.87343053015235]"
1,2025-01-08 05:00:00,41.49950115018916,15.0,1,0,0,"[40.9767824760133, 42.22643948881583, 44.52293693504776, 45.59551638493759, 46.99228219790731, 46.42599717971753, 48.64961268912936, 48.32610356141288, 46.6557593309158, 46.366202068317534, 44.02560038128922, 42.9692833177493, 41.49276875821671, 39.81205634077196, 37.93858059590876, 36.59784306047597, 35.42412473602671, 35.80445652183182, 35.17854399355818, 35.52243352163569, 37.08018444635552, 36.64897391056319, 37.70474608541756, 38.87343053015235, 41.51604787095805, 42.37214756655324, 43.55421674593909, 45.20302803552812, 46.520023329251984, 47.02289924532137, 48.60269131729631, 47.008336047262326, 44.722609191377735, 45.755383118114, 44.409554308749975, 43.57490809535677, 41.55208314932998, 39.957242004642815, 36.87406874599651, 37.25568734210002, 35.791644587367884, 35.0745689847742, 35.564527694346886, 35.19410903095209, 36.65526345409502, 36.8479569842493, 39.02331547188796, 40.66012069235261]"
1,2025-01-08 06:00:00,42.02852838890146,15.0,1,0,0,"[41.51604787095805, 42.37214756655324, 43.55421674593909, 45.20302803552812, 46.520023329251984, 47.02289924532137, 48.60269131729631, 47.008336047262326, 44.722609191377735, 45.755383118114, 44.409554308749975, 43.57490809535677, 41.55208314932998, 39.957242004642815, 36.87406874599651, 37.25568734210002, 35.791644587367884, 35.0745689847742, 35.564527694346886, 35.19410903095209, 36.65526345409502, 36.8479569842493, 39.02331547188796, 40.66012069235261, 41.49950115018916, 42.84316572812324, 45.86677579063046, 46.12114309385616, 47.86971043514138, 46.98267474581596, 47.88321816186005, 47.44197467619401, 47.26773801563833, 45.10193760699618, 45.66009532083614, 42.99531777442625, 41.28287790036801, 39.58326337839871, 38.75991457368548, 36.76175640483925, 36.035690110995695, 34.76249968842344, 35.420386937926914, 35.3359487422222, 35.88392832368673, 36.68149509396862, 38.69709444686391, 39.92286773775157]"
1,2025-01-08 07:00:00,41.51707817318981,15.0,1,0,0,"[41.49950115018916, 42.84316572812324, 45.86677579063046, 46.12114309385616, 47.86971043514138, 46.98267474581596, 47.88321816186005, 47.44197467619401, 47.26773801563833, 45.10193760699618, 45.66009532083614, 42.99531777442625, 41.28287790036801, 39.58326337839871, 38.75991457368548, 36.76175640483925, 36.035690110995695, 34.76249968842344, 35.420386937926914, 35.3359487422222, 35.88392832368673, 36.68149509396862, 38.69709444686391, 39.92286773775157, 42.02852838890146, 43.70777506612801, 45.272388091454616, 45.56901764132369, 47.213741882590185, 47.87251657313833, 47.95068603999979, 47.848371930900896, 47.02051969349967, 45.45357108383709, 44.05638981564744, 43.509812204284565, 42.30263181302265, 39.62882947196647, 37.8069595006877, 38.02716040902421, 36.69415645231329, 36.33282057333723, 35.883056621620064, 35.911408691183325, 36.84789102614255, 36.59792475760967, 37.072274562207085, 39.953047149086665]"
1,2025-01-08 08:00:00,41.25392752944861,15.0,1,0,0,"[42.02852838890146, 43.70777506612801, 45.272388091454616, 45.56901764132369, 47.213741882590185, 47.87251657313833, 47.95068603999979, 47.848371930900896, 47.02051969349967, 45.45357108383709, 44.05638981564744, 43.509812204284565, 42.30263181302265, 39.62882947196647, 37.8069595006877, 38.02716040902421, 36.69415645231329, 36.33282057333723, 35.883056621620064, 35.911408691183325, 36.84789102614255, 36.59792475760967, 37.072274562207085, 39.953047149086665, 41.51707817318981, 43.44077847326346, 44.68336477532004, 44.055645567364266, 47.25948100020971, 46.51619571297893, 47.690868864973496, 46.75368035696362, 46.00580453488878, 44.146301490562, 44.42374217355634, 43.493607420960096, 41.60142407092236, 39.51088994082539, 37.4438034349017, 37.612916559367015, 35.385052959910226, 34.27284330817187, 36.674185718906045, 35.756524366012584, 36.94700037436875, 36.531447323800464, 38.01565459703387, 40.93641729876439]"
1,2025-01-08 09:00:00,41.17463637047146,15.0,1,0,0,"[41.51707817318981, 43.44077847326346, 44.68336477532004, 44.055645567364266, 47.25948100020971, 46.51619571297893, 47.690868864973496, 46.75368035696362, 46.00580453488878, 44.146301490562, 44.42374217355634, 43.493607420960096, 41.60142407092236, 39.51088994082539, 37.4438034349017, 37.612916559367015, 35.385052959910226, 34.27284330817187, 36.674185718906045, 35.756524366012584, 36.94700037436875, 36.531447323800464, 38.01565459703387, 40.93641729876439, 41.25392752944861, 44.97734989170522, 44.55679636851553, 46.19344949691337, 46.80023247874152, 46.749594662706095, 46.90589004637434, 46.52185771771323, 46.07453162081493, 45.62588402539201, 45.3958007092333, 41.97431973236367, 41.98946885958277, 39.60348517924201, 39.545184069417736, 37.52248930391533, 35.09042957168663, 36.16284616832656, 35.28850085964227, 35.62750287171867, 37.593366390131045, 37.22020655496091, 37.31500374175481, 40.4141739178465]"
1,2025-01-08 10:00:00,41.25484039965206,15.0,1,0,0,"[41.25392752944861, 44.97734989170522, 44.55679636851553, 46.19344949691337, 46.80023247874152, 46.749594662706095, 46.90589004637434, 46.52185771771323, 46.07453162081493, 45.62588402539201, 45.3958007092333, 41.97431973236367, 41.98946885958277, 39.60348517924201, 39.545184069417736, 37.52248930391533, 35.09042957168663, 36.16284616832656, 35.28850085964227, 35.62750287171867, 37.593366390131045, 37.22020655496091, 37.31500374175481, 40.4141739178465, 41.17463637047146, 43.17347410141591, 44.39501812099724, 46.2473244590778, 45.72468238362053, 47.29466961744463, 48.091947259236086, 47.61617037121265, 47.551949863103424, 44.56140228624661, 44.98578598264579, 43.62139425830102, 42.02558219868006, 40.59823670248239, 39.054879683772285, 37.388567820728674, 37.37191278252151, 36.089702637252046, 34.79025551166227, 35.35329977982055, 37.4350420819857, 36.72220512274595, 37.88149054223176, 40.37558566802552]"
1,2025-01-08 11:00:00,40.97773836208514,15.0,1,0,0,"[41.17463637047146, 43.17347410141591, 44.39501812099724, 46.2473244590778, 45.72468238362053, 47.29466961744463, 48.091947259236086, 47.61617037121265, 47.551949863103424, 44.56140228624661, 44.98578598264579, 43.62139425830102, 42.02558219868006, 40.59823670248239, 39.054879683772285, 37.388567820728674, 37.37191278252151, 36.089702637252046, 34.79025551166227, 35.35329977982055, 37.4350420819857, 36.72220512274595, 37.88149054223176, 40.37558566802552, 41.25484039965206, 42.61753237758861, 44.98001850980309, 45.03632147667321, 47.949886636330326, 47.11735719998758, 47.21900905822525, 47.11407458902147, 47.10169260912165, 46.22755202286943, 44.02442288637061, 42.92800706712143, 40.49652738857272, 39.91270993261228, 39.15165615086302, 36.67774728956844, 36.72570232259931, 35.420485209666786, 34.437524840855815, 36.441794712373856, 36.2265651092331, 36.75736150773313, 38.73301313034603, 40.96781813924122]"
1,2025-01-08 12:00:00,40.74131386596444,15.0,1,0,0,"[41.25484039965206, 42.61753237758861, 44.98001850980309, 45.03632147667321, 47.949886636330326, 47.11735719998758, 47.21900905822525, 47.11407458902147, 47.10169260912165, 46.22755202286943, 44.02442288637061, 42.92800706712143, 40.49652738857272, 39.91270993261228, 39.15165615086302, 36.67774728956844, 36.72570232259931, 35.420485209666786, 34.437524840855815, 36.441794712373856, 36.2265651092331, 36.75736150773313, 38.73301313034603, 40.96781813924122, 40.97773836208514, 43.31402169557387, 45.60035079148267, 45.278832614905006, 47.65064238142286, 47.911987913581065, 47.39266303791799, 46.97823429553978, 46.78655049993211, 46.4095632359239, 45.15287334300087, 43.28577246131919, 42.144044126770815, 39.995191465638925, 37.84397644757034, 36.20072938141308, 35.54567159437566, 35.33314405445476, 34.0281738418753, 36.382671986380814, 36.84863137713742, 38.16019987207312, 38.17217814879259, 41.18595830185346]"
1,2025-01-08 13:00:00,41.58211656407705,15.0,1,0,0,"[40.97773836208514, 43.31402169557387, 45.60035079148267, 45.278832614905006, 47.65064238142286, 47.911987913581065, 47.39266303791799, 46.97823429553978, 46.78655049993211, 46.4095632359239, 45.15287334300087, 43.28577246131919, 42.144044126770815, 39.995191465638925, 37.84397644757034, 36.20072938141308, 35.54567159437566, 35.33314405445476, 34.0281738418753, 36.382671986380814, 36.84863137713742, 38.16019987207312, 38.17217814879259, 41.18595830185346, 40.74131386596444, 43.25632708668716, 44.94730114137556, 44.90840009342141, 48.33012761051227, 47.05399218356043, 47.89610499046454, 47.823083608514125, 47.200268337629005, 45.99462166989776, 44.81171741646825, 44.158814446874224, 41.83480546594872, 39.82268131922571, 37.94066584841503, 38.30644834095722, 37.41272795186077, 35.198812279851204, 36.19552194814468, 36.92426906769166, 36.92785493837082, 37.103188330948406, 38.64111352364298, 40.287574828974485]"
1,2025-01-08 14:00:00,41.99298702982454,15.0,1,0,0,"[40.74131386596444, 43.25632708668716, 44.94730114137556, 44.90840009342141, 48.33012761051227, 47.05399218356043, 47.89610499046454, 47.823083608514125, 47.200268337629005, 45.99462166989776, 44.81171741646825, 44.158814446874224, 41.83480546594872, 39.82268131922571, 37.94066584841503, 38.30644834095722, 37.41272795186077, 35.198812279851204, 36.19552194814468, 36.92426906769166, 36.92785493837082, 37.103188330948406, 38.64111352364298, 40.287574828974485, 41.58211656407705, 43.50368866256455, 44.484451234069006, 45.06359299357345, 47.670894513079816, 47.36285569012528, 47.34548782555857, 47.58990637490157, 46.7421650528248, 45.90489900528528, 44.87203953228232, 42.87147982758867, 41.86361907573348, 39.19033423835965, 38.196700871672704, 37.32876615593482, 36.367277605659545, 36.43154268508852, 35.6295407934272, 36.48190452071505, 36.59663144630706, 38.00731024923959, 37.03864987790234, 40.45009028992019]"
1,2025-01-08 15:00:00,41.45907910429294,15.0,1,0,0,"[41.58211656407705, 43.50368866256455, 44.484451234069006, 45.06359299357345, 47.670894513079816, 47.36285569012528, 47.34548782555857, 47.58990637490157, 46.7421650528248, 45.90489900528528, 44.87203953228232, 42.87147982758867, 41.86361907573348, 39.19033423835965, 38.196700871672704, 37.32876615593482, 36.367277605659545, 36.43154268508852, 35.6295407934272, 36.48190452071505, 36.59663144630706, 38.00731024923959, 37.03864987790234, 40.45009028992019, 41.99298702982454, 43.97519482249304, 45.95349801887104, 45.59741146446866, 48.37357566698608, 46.79075888961713, 47.79392824114534, 48.01611424731133, 47.00237598810974, 45.91844431478515, 45.67121751891288, 42.51876513113643, 41.91839857250033, 39.39897701160928, 37.831349742358825, 36.75210100445829, 37.40943116878011, 35.44566500343934, 35.18279799818833, 36.772756858971206, 36.26392163726556, 37.22637568104858, 40.35390147716099, 39.74543503576268]"
1,2025-01-08 16:00:00,41.52840716912189,15.0,1,0,0,"[41.99298702982454, 43.97519482249304, 45.95349801887104, 45.59741146446866, 48.37357566698608, 46.79075888961713, 47.79392824114534, 48.01611424731133, 47.00237598810974, 45.91844431478515, 45.67121751891288, 42.51876513113643, 41.91839857250033, 39.39897701160928, 37.831349742358825, 36.75210100445829, 37.40943116878011, 35.44566500343934, 35.18279799818833, 36.772756858971206, 36.26392163726556, 37.22637568104858, 40.35390147716099, 39.74543503576268, 41.45907910429294, 43.24064870603694, 46.21548527112453, 45.665384431017685, 45.751089468564565, 48.0871726388772, 47.037455119276686, 47.60477071456069, 46.159210197086416, 45.7494327562308, 44.5473756429639, 44.157066471022674, 40.67249063750745, 40.15891728216448, 39.49105170466071, 38.43040129553559, 36.57169673427784, 35.284648018161576, 37.22637733209776, 35.777078491714455, 36.81369850110219, 37.55236711641237, 39.05790461531685, 40.21314951011948]"
1,2025-01-08 17:00:00,42.067087906446666,15.0,1,0,0,"[41.45907910429294, 43.24064870603694, 46.21548527112453, 45.665384431017685, 45.751089468564565, 48.0871726388772, 47.037455119276686, 47.60477071456069, 46.159210197086416, 45.7494327562308, 44.5473756429639, 44.157066471022674, 40.67249063750745, 40.15891728216448, 39.49105170466071, 38.43040129553559, 36.57169673427784, 35.284648018161576, 37.22637733209776, 35.777078491714455, 36.81369850110219, 37.55236711641237, 39.05790461531685, 40.21314951011948, 41.52840716912189, 44.26935363344452, 45.07352294520221, 46.84901848165204, 46.40795108854253, 47.95084716870277, 47.44305364497637, 48.38156736220155, 47.38989216251628, 45.73901943792292, 44.87181972000376, 43.43172779210351, 42.31494773400141, 39.21574981808115, 37.412598323234135, 36.60109889356161, 37.56983910590392, 36.59324892987725, 35.05827168052599, 37.06197342185544, 36.61061990218897, 37.70338392916334, 39.40721046741849, 39.32428873197049]"
1,2025-01-08 18:00:00,41.4971815933866,15.0,1,0,0,"[41.52840716912189, 44.26935363344452, 45.07352294520221, 46.84901848165204, 46.40795108854253, 47.95084716870277, 47.44305364497637, 48.38156736220155, 47.38989216251628, 45.73901943792292, 44.87181972000376, 43.43172779210351, 42.31494773400141, 39.21574981808115, 37.412598323234135, 36.60109889356161, 37.56983910590392, 36.59324892987725, 35.05827168052599, 37.06197342185544, 36.61061990218897, 37.70338392916334, 39.40721046741849, 39.32428873197049, 42.067087906446666, 43.53022680860409, 44.13732734717644, 46.44823593085383, 46.86164775801947, 47.59829963611645, 47.35598965650088, 47.1777545332504, 47.45722905302316, 45.90490574745177, 46.04556397796502, 43.99475598652453, 41.5300223657719, 40.44569912071567, 40.43213100586342, 37.82866239348296, 36.25788208108134, 35.70741654906464, 34.14385342384201, 35.567926685324345, 36.22974311423642, 38.56952446170458, 38.9271514467183, 40.43400780698383]"
1,2025-01-08 19:00:00,40.7653730620304,15.0,1,0,0,"[42.067087906446666, 43.53022680860409, 44.13732734717644, 46.44823593085383, 46.86164775801947, 47.59829963611645, 47.35598965650088, 47.1777545332504, 47.45722905302316, 45.90490574745177, 46.04556397796502, 43.99475598652453, 41.5300223657719, 40.44569912071567, 40.43213100586342, 37.82866239348296, 36.25788208108134, 35.70741654906464, 34.14385342384201, 35.567926685324345, 36.22974311423642, 38.56952446170458, 38.9271514467183, 40.43400780698383, 41.4971815933866, 42.5492504224169, 45.66566336223992, 47.27108273544489, 46.73763153634008, 48.83137121257142, 47.549562488790905, 48.7455940273838, 47.23446749971444, 46.209756669667165, 46.07250331461766, 43.09356247598803, 42.44627029222635, 40.335186447931655, 38.11992256840668, 37.50007591767871, 37.19324327237626, 35.985421605073874, 34.830039094697746, 36.57769787236675, 38.381028514946806, 36.58225228378856, 38.5208000377817, 40.436879286535465]"
1,2025-01-08 20:00:00,41.1029296366996,15.0,1,0,0,"[41.4971815933866, 42.5492504224169, 45.66566336223992, 47.27108273544489, 46.73763153634008, 48.83137121257142, 47.549562488790905, 48.7455940273838, 47.23446749971444, 46.209756669667165, 46.07250331461766, 43.09356247598803, 42.44627029222635, 40.335186447931655, 38.11992256840668, 37.50007591767871, 37.19324327237626, 35.985421605073874, 34.830039094697746, 36.57769787236675, 38.381028514946806, 36.58225228378856, 38.5208000377817, 40.436879286535465, 40.7653730620304, 44.07333881149541, 44.84159727247018, 46.69594793845896, 47.69095350364736, 47.58086289123382, 49.03440339445538, 47.62520440632077, 48.51548523271191, 47.31923883994114, 43.790638507879166, 43.28700162813467, 42.55354856519813, 40.43629096322198, 39.15041579975771, 37.80055594231311, 35.82431768074682, 37.76965614013836, 36.21906795073408, 36.30762457456529, 36.97880389862975, 38.4747107953279, 38.94426434923749, 40.31190768264087]"
1,2025-01-08 21:00:00,43.11100866161724,15.0,1,0,0,"[40.7653730620304, 44.07333881149541, 44.84159727247018, 46.69594793845896, 47.69095350364736, 47.58086289123382, 49.03440339445538, 47.62520440632077, 48.51548523271191, 47.31923883994114, 43.790638507879166, 43.28700162813467, 42.55354856519813, 40.43629096322198, 39.15041579975771, 37.80055594231311, 35.82431768074682, 37.76965614013836, 36.21906795073408, 36.30762457456529, 36.97880389862975, 38.4747107953279, 38.94426434923749, 40.31190768264087, 41.1029296366996, 43.0967283556233, 45.11498736422851, 46.29966838501343, 47.65406350846868, 47.7979262718423, 49.85666846455156, 48.66131817978851, 47.190733035742575, 45.47479633885951, 45.19860772363872, 44.16548238211571, 41.11609888829539, 41.00186256298189, 38.60921047886424, 37.5906841610057, 36.82648869261197, 36.25791855516842, 35.8731203189039, 36.95726530938017, 36.877123425128765, 36.92235341082207, 39.44498246679722, 41.10540896464121]"
1,2025-01-08 22:00:00,42.959874508637846,15.0,1,0,0,"[41.1029296366996, 43.0967283556233, 45.11498736422851, 46.29966838501343, 47.65406350846868, 47.7979262718423, 49.85666846455156, 48.66131817978851, 47.190733035742575, 45.47479633885951, 45.19860772363872, 44.16548238211571, 41.11609888829539, 41.00186256298189, 38.60921047886424, 37.5906841610057, 36.82648869261197, 36.25791855516842, 35.8731203189039, 36.95726530938017, 36.877123425128765, 36.92235341082207, 39.44498246679722, 41.10540896464121, 43.11100866161724, 43.293549045209645, 44.90187283490505, 46.258323323271576, 47.17479047515872, 48.205575592114855, 48.76178968037868, 46.32575060049679, 46.811478630819984, 47.02625048244481, 45.38339991290065, 43.19423533215095, 42.7663594530833, 40.903971618806295, 39.1216715014324, 36.8887261399866, 37.58565651017945, 35.35950531904382, 36.32029871205518, 35.87895713087924, 38.56600297978498, 37.62915046096371, 38.12885463817093, 40.536819204726335]"
1,2025-01-08 23:00:00,41.41335251930786,15.0,1,0,0,"[43.11100866161724, 43.293549045209645, 44.90187283490505, 46.258323323271576, 47.17479047515872, 48.205575592114855, 48.76178968037868, 46.32575060049679, 46.811478630819984, 47.02625048244481, 45.38339991290065, 43.19423533215095, 42.7663594530833, 40.903971618806295, 39.1216715014324, 36.8887261399866, 37.58565651017945, 35.35950531904382, 36.32029871205518, 35.87895713087924, 38.56600297978498, 37.62915046096371, 38.12885463817093, 40.536819204726335, 42.959874508637846, 44.57377129286901, 44.79691127066847, 46.98249752925571, 47.64942814023585, 46.59791186779384, 47.51784096705804, 47.04930781889901, 47.70876112174325, 45.85802427969836, 45.22917055206642, 44.49704091273863, 42.76237502417801, 41.120704963308974, 39.47218570885611, 38.52755897474849, 36.48482018002988, 37.56287141542022, 36.80558047022526, 36.97953851313107, 37.394917300186, 37.69402049435587, 39.546149788613, 40.12454829841317]"
1,2025-01-09 00:00:00,41.29778326030057,15.0,1,0,0,"[42.959874508637846, 44.57377129286901, 44.79691127066847, 46.98249752925571, 47.64942814023585, 46.59791186779384, 47.51784096705804, 47.04930781889901, 47.70876112174325, 45.85802427969836, 45.22917055206642, 44.49704091273863, 42.76237502417801, 41.120704963308974, 39.47218570885611, 38.52755897474849, 36.48482018002988, 37.56287141542022, 36.80558047022526, 36.97953851313107, 37.394917300186, 37.69402049435587, 39.546149788613, 40.12454829841317, 41.41335251930786, 44.06999632607791, 44.276525411819655, 46.48347036754205, 47.073984379899095, 48.1662866351638, 47.07272832891437, 48.18558446504922, 48.43219331975757, 48.24302623374893, 44.3998218880721, 43.35489670052514, 43.17335043058824, 40.8240003305975, 39.6508648587382, 37.54671790774655, 37.76646171046552, 35.60401455049496, 36.76496225717365, 37.99484274099885, 38.20593667872313, 39.63992262562809, 37.5632568346819, 40.3244408794303]"
1,2025-01-09 01:00:00,42.99644017366942,15.0,1,0,0,"[41.41335251930786, 44.06999632607791, 44.276525411819655, 46.48347036754205, 47.073984379899095, 48.1662866351638, 47.07272832891437, 48.18558446504922, 48.43219331975757, 48.24302623374893, 44.3998218880721, 43.35489670052514, 43.17335043058824, 40.8240003305975, 39.6508648587382, 37.54671790774655, 37.76646171046552, 35.60401455049496, 36.76496225717365, 37.99484274099885, 38.20593667872313, 39.63992262562809, 37.5632568346819, 40.3244408794303, 41.29778326030057, 43.795019669002514, 44.61867441014072, 46.46290054960647, 46.80872616844063, 47.36046898603357, 48.477851051621705, 47.848581576388575, 47.76143594020306, 46.19225630825287, 45.19174652465527, 44.46760480091964, 42.06501451801402, 40.14409972673479, 40.59316570325355, 37.74198011907869, 36.09812596216194, 36.2991947144287, 35.35595131532733, 35.67897098625733, 37.26989858418551, 38.99959327523632, 38.10554814828394, 40.9270290307736]"
1,2025-01-09 02:00:00,41.831653181040046,15.0,1,0,0,"[41.29778326030057, 43.795019669002514, 44.61867441014072, 46.46290054960647, 46.80872616844063, 47.36046898603357, 48.477851051621705, 47.848581576388575, 47.76143594020306, 46.19225630825287, 45.19174652465527, 44.46760480091964, 42.06501451801402, 40.14409972673479, 40.59316570325355, 37.74198011907869, 36.09812596216194, 36.2991947144287, 35.35595131532733, 35.67897098625733, 37.26989858418551, 38.99959327523632, 38.10554814828394, 40.9270290307736, 42.99644017366942, 42.81009182753535, 45.39661220910481, 46.27427600213334, 47.1950679731294, 48.05341992521887, 49.0921844803138, 46.346397293814086, 46.153597242571706, 45.33194252444686, 45.29225120037171, 43.41777242112067, 43.44422828433636, 38.93517858590557, 39.764998419988814, 37.34408869844789, 37.38527707114646, 37.08903446299381, 35.774640339686, 35.99198847062361, 36.99369703880002, 39.12832162546567, 39.92922015300703, 40.601457642803965]"
1,2025-01-09 03:00:00,41.91239617739996,15.0,1,0,0,"[42.99644017366942, 42.81009182753535, 45.39661220910481, 46.27427600213334, 47.1950679731294, 48.05341992521887, 49.0921844803138, 46.346397293814086, 46.153597242571706, 45.33194252444686, 45.29225120037171, 43.41777242112067, 43.44422828433636, 38.93517858590557, 39.764998419988814, 37.34408869844789, 37.38527707114646, 37.08903446299381, 35.774640339686, 35.99198847062361, 36.99369703880002, 39.12832162546567, 39.92922015300703, 40.601457642803965, 41.831653181040046, 44.026519178771615, 44.70912737237308, 46.427462282736656, 47.409531859497946, 48.80510193636857, 48.4601692160614, 47.49519410913544, 46.17349569632703, 45.57065370958532, 45.38325546760439, 44.349760302107306, 42.54430679690021, 40.10117336898172, 38.90479709148207, 37.6691785105598, 36.39625266863411, 36.24506550058904, 36.24303528045881, 36.67852380841951, 36.84499062130983, 38.29372676445277, 39.59462446341321, 40.98167393962415]"
1,2025-01-09 04:00:00,42.19108990110221,15.0,1,0,0,"[41.831653181040046, 44.026519178771615, 44.70912737237308, 46.427462282736656, 47.409531859497946, 48.80510193636857, 48.4601692160614, 47.49519410913544, 46.17349569632703, 45.57065370958532, 45.38325546760439, 44.349760302107306, 42.54430679690021, 40.10117336898172, 38.90479709148207, 37.6691785105598, 36.39625266863411, 36.24506550058904, 36.24303528045881, 36.67852380841951, 36.84499062130983, 38.29372676445277, 39.59462446341321, 40.98167393962415, 41.91239617739996, 43.29488059437174, 45.52639246897706, 46.236369869742816, 47.29766683062407, 48.89305318388732, 47.820031187641625, 48.33405168246629, 47.02013167675828, 45.61299113285964, 45.197364267305225, 43.160104273714616, 42.41083529115445, 40.80011138586996, 39.704662945979656, 39.05950942133376, 37.69354173525112, 35.84330679473244, 36.46808974599141, 35.715412369081584, 35.55316191260838, 38.38998053204598, 39.57460062569728, 40.885816723558285]"
1,2025-01-09 05:00:00,42.81369870835858,15.0,1,0,0,"[41.91239617739996, 43.29488059437174, 45.52639246897706, 46.236369869742816, 47.29766683062407, 48.89305318388732, 47.820031187641625, 48.33405168246629, 47.02013167675828, 45.61299113285964, 45.197364267305225, 43.160104273714616, 42.41083529115445, 40.80011138586996, 39.704662945979656, 39.05950942133376, 37.69354173525112, 35.84330679473244, 36.46808974599141, 35.715412369081584, 35.55316191260838, 38.38998053204598, 39.57460062569728, 40.885816723558285, 42.19108990110221, 43.43656847133852, 45.63192794696684, 45.08322115133839, 47.00013775146619, 47.97972674828883, 48.40196819456731, 48.20895733747864, 46.363233307358186, 47.12446011565137, 46.7273447757749, 43.55726962659975, 41.77036215646093, 41.52279815386138, 39.7376549683911, 37.89294945864132, 37.58555747802737, 35.66806660053387, 36.44689730310187, 36.91628766936027, 36.36610917105487, 37.33731316079174, 38.369891942237466, 41.51866679155626]"
1,2025-01-09 06:00:00,42.51761524997008,15.0,1,0,0,"[42.19108990110221, 43.43656847133852, 45.63192794696684, 45.08322115133839, 47.00013775146619, 47.97972674828883, 48.40196819456731, 48.20895733747864, 46.363233307358186, 47.12446011565137, 46.7273447757749, 43.55726962659975, 41.77036215646093, 41.52279815386138, 39.7376549683911, 37.89294945864132, 37.58555747802737, 35.66806660053387, 36.44689730310187, 36.91628766936027, 36.36610917105487, 37.33731316079174, 38.369891942237466, 41.51866679155626, 42.81369870835858, 44.3937239189285, 45.94185132350331, 45.82875508684898, 47.96454777620395, 48.43194502578915, 47.912628084568766, 49.01933605368541, 48.008076065778766, 46.48284687598645, 44.59106965068209, 42.3861272427277, 41.72504908635402, 40.50947234766357, 39.29255433174051, 38.61410585954936, 36.52148272610256, 35.8189171811765, 36.41226288649804, 37.12402591895336, 36.51590493912354, 38.18464125804016, 39.95699619189535, 39.66865009980574]"
1,2025-01-09 07:00:00,42.24961318671216,15.0,1,0,0,"[42.81369870835858, 44.3937239189285, 45.94185132350331, 45.82875508684898, 47.96454777620395, 48.43194502578915, 47.912628084568766, 49.01933605368541, 48.008076065778766, 46.48284687598645, 44.59106965068209, 42.3861272427277, 41.72504908635402, 40.50947234766357, 39.29255433174051, 38.61410585954936, 36.52148272610256, 35.8189171811765, 36.41226288649804, 37.12402591895336, 36.51590493912354, 38.18464125804016, 39.95699619189535, 39.66865009980574, 42.51761524997008, 43.14256602147302, 45.34846611946653, 45.7362891965007, 46.41196625876909, 47.84525882676015, 49.41921461866999, 47.73658528439735, 46.94710464298249, 45.45094537822411, 46.200141063792216, 44.21346713632557, 41.6522371418459, 40.41574731205714, 38.214137464370296, 39.19674190318909, 37.15685994144563, 36.42280000700074, 37.20660682669672, 36.88153320393987, 37.60083172760094, 37.95633382422236, 39.397106187713725, 40.94096432275517]"
